battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,source,edge_case_type
1385.0,0.0,0.6,1.0,13.0,0.0,18.0,0.4,123.0,4.0,19.0,1205.0,1965.0,1981.0,19.0,2.0,4.0,1.0,0.0,0.0,1,synthetic_train,
575.0,0.0,1.5,0.0,15.0,1.0,22.0,0.2,117.0,3.0,20.0,1802.0,585.0,2883.0,7.0,16.0,5.0,1.0,0.0,0.0,1,synthetic_train,
642.0,0.0,2.7,1.0,4.0,1.0,10.0,0.2,180.0,8.0,4.0,1418.0,1792.0,1304.0,10.0,0.0,8.0,1.0,0.0,0.0,1,synthetic_train,
1280.0,1.0,2.2,1.0,9.0,1.0,7.0,0.3,134.0,1.0,15.0,528.0,901.0,447.0,6.0,9.0,2.0,0.0,0.0,0.0,0,synthetic_train,
1424.0,1.0,1.8,0.0,18.0,1.0,4.0,0.6,111.0,1.0,18.0,1448.0,508.0,861.0,5.0,5.0,9.0,0.0,1.0,0.0,0,synthetic_train,
751.0,0.0,1.5,1.0,8.0,1.0,41.0,0.3,125.0,5.0,17.0,1732.0,638.0,2935.0,18.0,12.0,10.0,1.0,1.0,1.0,1,synthetic_train,
756.0,1.0,2.5,0.0,15.0,1.0,11.0,0.4,139.0,4.0,10.0,1743.0,1625.0,2422.0,12.0,10.0,16.0,0.0,0.0,1.0,2,synthetic_train,
694.0,0.0,2.3,1.0,10.0,0.0,38.0,0.5,111.0,7.0,3.0,1449.0,1387.0,3919.0,14.0,7.0,5.0,1.0,0.0,1.0,3,synthetic_train,
1347.0,0.0,1.7,1.0,13.0,1.0,62.0,0.5,147.0,1.0,9.0,1436.0,1359.0,3602.0,9.0,10.0,12.0,1.0,0.0,1.0,3,synthetic_train,
511.0,1.0,2.7,1.0,12.0,0.0,45.0,0.2,184.0,4.0,16.0,1539.0,1822.0,859.0,5.0,4.0,14.0,1.0,1.0,0.0,0,synthetic_train,
1358.0,0.0,1.1,0.0,13.0,0.0,38.0,0.1,169.0,2.0,13.0,1444.0,641.0,3009.0,18.0,2.0,10.0,0.0,0.0,1.0,2,synthetic_train,
1213.0,1.0,0.9,0.0,15.0,1.0,9.0,0.1,107.0,1.0,8.0,262.0,624.0,594.0,14.0,17.0,19.0,0.0,0.0,0.0,0,synthetic_train,
1198.0,1.0,2.1,1.0,18.0,0.0,32.0,0.4,137.0,4.0,4.0,1576.0,1898.0,616.0,15.0,11.0,8.0,1.0,0.0,0.0,0,synthetic_train,
1518.0,0.0,2.9,0.0,5.0,1.0,58.0,0.7,145.0,6.0,13.0,352.0,1408.0,3224.0,13.0,12.0,9.0,0.0,1.0,1.0,3,synthetic_train,
1283.0,0.0,1.1,1.0,18.0,0.0,26.0,0.2,162.0,2.0,8.0,1091.0,1663.0,1756.0,11.0,18.0,2.0,0.0,0.0,0.0,2,synthetic_train,
1591.0,1.0,1.1,1.0,12.0,0.0,54.0,0.8,171.0,7.0,9.0,665.0,1286.0,3990.0,11.0,17.0,9.0,0.0,1.0,0.0,3,synthetic_train,
1645.0,1.0,0.8,1.0,11.0,0.0,46.0,0.7,138.0,5.0,19.0,417.0,717.0,275.0,16.0,11.0,2.0,0.0,0.0,1.0,0,synthetic_train,
1880.0,1.0,2.7,1.0,6.0,0.0,18.0,0.1,118.0,4.0,0.0,552.0,1283.0,2137.0,8.0,15.0,20.0,1.0,1.0,0.0,2,synthetic_train,
1698.0,0.0,1.1,0.0,8.0,1.0,10.0,0.1,159.0,8.0,5.0,165.0,1945.0,1408.0,10.0,10.0,6.0,0.0,1.0,1.0,1,synthetic_train,
1276.0,0.0,1.8,1.0,13.0,0.0,3.0,0.3,95.0,3.0,19.0,862.0,676.0,3944.0,9.0,4.0,17.0,1.0,0.0,0.0,3,synthetic_train,
1238.0,1.0,3.0,0.0,7.0,1.0,19.0,0.2,161.0,2.0,19.0,821.0,689.0,2761.0,12.0,11.0,4.0,1.0,0.0,0.0,2,synthetic_train,
853.0,1.0,0.5,1.0,5.0,1.0,22.0,0.6,188.0,7.0,6.0,791.0,1019.0,3145.0,19.0,17.0,7.0,0.0,1.0,0.0,2,synthetic_train,
1399.0,0.0,1.9,1.0,16.0,0.0,43.0,0.1,165.0,1.0,20.0,179.0,1181.0,1342.0,18.0,16.0,4.0,1.0,1.0,0.0,0,synthetic_train,
708.0,1.0,1.8,1.0,8.0,1.0,38.0,0.8,132.0,7.0,4.0,1189.0,1442.0,3604.0,13.0,9.0,9.0,1.0,1.0,0.0,3,synthetic_train,
1896.0,1.0,2.5,0.0,12.0,0.0,32.0,0.5,179.0,7.0,1.0,332.0,738.0,3402.0,8.0,17.0,13.0,1.0,0.0,0.0,3,synthetic_train,
1767.0,0.0,1.4,1.0,0.0,0.0,47.0,0.8,144.0,8.0,6.0,1678.0,1899.0,3190.0,19.0,3.0,9.0,1.0,1.0,1.0,3,synthetic_train,
679.0,0.0,1.5,1.0,1.0,1.0,50.0,0.8,145.0,4.0,11.0,46.0,725.0,2042.0,9.0,0.0,13.0,1.0,0.0,1.0,1,synthetic_train,
1678.0,1.0,0.9,1.0,16.0,1.0,46.0,0.6,183.0,5.0,0.0,108.0,799.0,3706.0,10.0,7.0,17.0,0.0,1.0,0.0,3,synthetic_train,
675.0,1.0,2.4,1.0,2.0,1.0,58.0,0.9,103.0,8.0,3.0,588.0,1950.0,2760.0,18.0,3.0,2.0,1.0,1.0,1.0,2,synthetic_train,
1581.0,0.0,2.5,1.0,15.0,0.0,24.0,1.0,174.0,2.0,16.0,799.0,1064.0,501.0,8.0,18.0,10.0,1.0,1.0,0.0,0,synthetic_train,
631.0,0.0,0.8,1.0,18.0,0.0,53.0,0.4,162.0,3.0,13.0,1902.0,1357.0,3564.0,11.0,2.0,13.0,0.0,0.0,1.0,3,synthetic_train,
1232.0,1.0,1.5,1.0,9.0,1.0,28.0,0.2,144.0,4.0,12.0,1030.0,1151.0,334.0,18.0,10.0,11.0,0.0,0.0,0.0,0,synthetic_train,
1486.0,0.0,2.7,1.0,17.0,1.0,13.0,0.4,89.0,6.0,20.0,743.0,888.0,2811.0,9.0,14.0,4.0,0.0,0.0,1.0,3,synthetic_train,
1593.0,1.0,0.5,1.0,8.0,1.0,11.0,0.3,172.0,6.0,4.0,1642.0,1259.0,1191.0,14.0,2.0,5.0,1.0,1.0,0.0,1,synthetic_train,
1127.0,1.0,1.2,0.0,19.0,0.0,7.0,0.6,106.0,8.0,18.0,472.0,1663.0,3614.0,5.0,0.0,9.0,1.0,1.0,1.0,3,synthetic_train,
1882.0,1.0,1.9,0.0,4.0,1.0,62.0,0.4,188.0,4.0,7.0,1759.0,517.0,2987.0,19.0,10.0,14.0,0.0,0.0,1.0,2,synthetic_train,
1661.0,0.0,1.3,0.0,8.0,0.0,12.0,0.5,175.0,2.0,19.0,791.0,1811.0,3280.0,11.0,17.0,20.0,0.0,0.0,0.0,3,synthetic_train,
812.0,0.0,1.2,1.0,7.0,0.0,54.0,0.8,123.0,2.0,16.0,613.0,776.0,2875.0,15.0,0.0,9.0,0.0,0.0,0.0,2,synthetic_train,
1506.0,0.0,1.7,1.0,15.0,0.0,51.0,0.3,132.0,7.0,4.0,590.0,1875.0,2378.0,12.0,0.0,11.0,1.0,0.0,0.0,2,synthetic_train,
1595.0,1.0,1.0,0.0,0.0,0.0,29.0,0.6,83.0,4.0,4.0,19.0,1942.0,3489.0,11.0,17.0,7.0,1.0,0.0,0.0,3,synthetic_train,
1000.0,0.0,1.8,0.0,16.0,1.0,59.0,0.4,140.0,6.0,11.0,1321.0,1898.0,1368.0,11.0,11.0,2.0,1.0,1.0,0.0,0,synthetic_train,
1607.0,0.0,2.3,1.0,0.0,0.0,59.0,0.8,87.0,5.0,10.0,1132.0,1475.0,2233.0,5.0,13.0,9.0,1.0,0.0,1.0,1,synthetic_train,
1847.0,0.0,1.9,0.0,6.0,1.0,60.0,0.7,199.0,7.0,4.0,1244.0,1857.0,1371.0,9.0,5.0,8.0,1.0,0.0,1.0,1,synthetic_train,
1725.0,0.0,0.7,0.0,11.0,0.0,33.0,0.1,157.0,2.0,5.0,1278.0,1788.0,681.0,10.0,5.0,4.0,0.0,1.0,0.0,1,synthetic_train,
1643.0,0.0,2.6,0.0,2.0,1.0,20.0,0.7,108.0,2.0,18.0,53.0,1457.0,3532.0,10.0,8.0,14.0,1.0,1.0,1.0,3,synthetic_train,
1451.0,1.0,0.9,1.0,9.0,0.0,4.0,0.3,177.0,6.0,15.0,1721.0,1837.0,2116.0,9.0,4.0,6.0,0.0,0.0,0.0,3,synthetic_train,
905.0,1.0,2.4,0.0,19.0,0.0,54.0,0.8,82.0,4.0,4.0,1002.0,1013.0,457.0,14.0,8.0,6.0,1.0,0.0,1.0,0,synthetic_train,
1692.0,0.0,1.4,0.0,16.0,0.0,56.0,0.6,146.0,7.0,15.0,1355.0,1751.0,3344.0,17.0,18.0,9.0,0.0,0.0,1.0,3,synthetic_train,
1046.0,0.0,2.5,1.0,0.0,1.0,35.0,0.5,93.0,2.0,3.0,70.0,1887.0,3779.0,18.0,14.0,20.0,1.0,0.0,1.0,3,synthetic_train,
1298.0,0.0,1.0,0.0,11.0,0.0,6.0,0.7,86.0,3.0,9.0,1492.0,1452.0,2732.0,19.0,16.0,14.0,0.0,0.0,1.0,2,synthetic_train,
971.0,1.0,1.0,0.0,11.0,1.0,53.0,0.9,109.0,8.0,0.0,1328.0,683.0,1480.0,14.0,9.0,10.0,1.0,0.0,0.0,1,synthetic_train,
969.0,0.0,1.7,1.0,1.0,1.0,20.0,0.8,115.0,7.0,13.0,722.0,820.0,3472.0,11.0,14.0,17.0,0.0,1.0,1.0,2,synthetic_train,
736.0,1.0,0.6,1.0,13.0,0.0,36.0,0.6,167.0,1.0,3.0,1835.0,753.0,3021.0,14.0,8.0,2.0,0.0,1.0,0.0,2,synthetic_train,
1941.0,0.0,1.1,0.0,10.0,1.0,43.0,0.8,187.0,7.0,4.0,1275.0,1299.0,1322.0,6.0,11.0,8.0,1.0,1.0,0.0,2,synthetic_train,
721.0,0.0,2.3,0.0,13.0,0.0,11.0,0.5,173.0,1.0,3.0,1779.0,1150.0,1491.0,17.0,13.0,12.0,0.0,0.0,1.0,1,synthetic_train,
629.0,1.0,2.6,0.0,5.0,0.0,5.0,0.8,169.0,1.0,3.0,1611.0,1740.0,3953.0,13.0,15.0,11.0,0.0,1.0,0.0,3,synthetic_train,
1904.0,1.0,0.7,1.0,5.0,0.0,6.0,0.8,148.0,8.0,1.0,403.0,925.0,3824.0,7.0,17.0,14.0,0.0,1.0,1.0,3,synthetic_train,
1332.0,1.0,2.7,1.0,14.0,1.0,62.0,0.2,124.0,2.0,11.0,1954.0,748.0,2787.0,11.0,2.0,15.0,1.0,0.0,0.0,2,synthetic_train,
1156.0,1.0,2.5,0.0,14.0,1.0,62.0,0.3,110.0,3.0,18.0,1456.0,1422.0,392.0,9.0,15.0,10.0,1.0,1.0,0.0,0,synthetic_train,
1606.0,1.0,2.7,1.0,3.0,0.0,28.0,0.3,194.0,2.0,6.0,372.0,708.0,1115.0,10.0,13.0,19.0,1.0,0.0,1.0,0,synthetic_train,
1074.0,1.0,2.2,1.0,4.0,0.0,28.0,0.2,143.0,5.0,16.0,1555.0,1857.0,1578.0,5.0,13.0,19.0,1.0,1.0,0.0,2,synthetic_train,
691.0,0.0,2.2,0.0,11.0,1.0,27.0,0.5,148.0,1.0,11.0,841.0,621.0,2261.0,5.0,0.0,11.0,0.0,1.0,1.0,1,synthetic_train,
1594.0,0.0,1.8,0.0,16.0,0.0,24.0,0.3,81.0,3.0,5.0,1695.0,1236.0,3502.0,10.0,9.0,19.0,1.0,0.0,1.0,3,synthetic_train,
763.0,0.0,2.1,1.0,4.0,1.0,36.0,0.6,135.0,3.0,1.0,339.0,1922.0,3430.0,9.0,18.0,14.0,1.0,1.0,1.0,3,synthetic_train,
1329.0,0.0,2.8,1.0,4.0,1.0,24.0,0.2,162.0,6.0,16.0,509.0,1330.0,1281.0,19.0,17.0,4.0,0.0,1.0,1.0,1,synthetic_train,
1923.0,0.0,0.8,1.0,16.0,0.0,40.0,0.3,139.0,4.0,0.0,681.0,1711.0,663.0,8.0,4.0,4.0,1.0,1.0,1.0,1,synthetic_train,
1904.0,0.0,1.3,0.0,13.0,1.0,25.0,0.7,154.0,2.0,8.0,884.0,1134.0,1287.0,9.0,9.0,3.0,1.0,1.0,1.0,1,synthetic_train,
1041.0,0.0,0.7,0.0,18.0,0.0,41.0,0.5,177.0,4.0,0.0,1237.0,1631.0,1136.0,18.0,16.0,6.0,0.0,1.0,1.0,0,synthetic_train,
1670.0,1.0,2.9,0.0,15.0,1.0,61.0,0.5,82.0,4.0,16.0,434.0,1560.0,3620.0,17.0,17.0,7.0,0.0,0.0,0.0,3,synthetic_train,
1419.0,0.0,1.6,0.0,19.0,0.0,14.0,0.8,189.0,3.0,20.0,1383.0,1269.0,309.0,5.0,6.0,3.0,1.0,0.0,1.0,0,synthetic_train,
1219.0,1.0,2.2,0.0,3.0,1.0,5.0,1.0,178.0,5.0,6.0,47.0,650.0,3364.0,6.0,15.0,13.0,1.0,1.0,0.0,3,synthetic_train,
709.0,0.0,2.6,0.0,5.0,1.0,35.0,0.6,130.0,3.0,6.0,649.0,1955.0,2714.0,6.0,15.0,9.0,0.0,0.0,0.0,2,synthetic_train,
1064.0,1.0,3.0,1.0,4.0,0.0,9.0,0.2,172.0,3.0,11.0,1292.0,572.0,651.0,11.0,2.0,13.0,0.0,0.0,0.0,0,synthetic_train,
1477.0,1.0,0.9,1.0,1.0,0.0,16.0,0.2,88.0,7.0,10.0,519.0,1035.0,2820.0,13.0,0.0,11.0,1.0,1.0,1.0,2,synthetic_train,
1979.0,0.0,2.5,1.0,15.0,1.0,51.0,1.0,117.0,3.0,8.0,846.0,1461.0,2427.0,10.0,0.0,7.0,1.0,1.0,0.0,2,synthetic_train,
507.0,0.0,2.7,1.0,13.0,1.0,28.0,0.7,93.0,3.0,7.0,1188.0,1652.0,270.0,5.0,2.0,13.0,1.0,0.0,0.0,0,synthetic_train,
1576.0,1.0,0.6,0.0,1.0,0.0,36.0,0.8,156.0,2.0,3.0,486.0,1301.0,1092.0,8.0,14.0,20.0,1.0,1.0,1.0,0,synthetic_train,
1769.0,1.0,2.4,1.0,3.0,0.0,50.0,0.7,183.0,6.0,5.0,1891.0,1101.0,1558.0,14.0,7.0,8.0,1.0,1.0,0.0,2,synthetic_train,
1926.0,0.0,1.4,0.0,3.0,0.0,10.0,0.3,152.0,6.0,12.0,1661.0,1110.0,1061.0,10.0,13.0,7.0,0.0,0.0,1.0,1,synthetic_train,
1135.0,1.0,2.1,1.0,8.0,1.0,32.0,0.5,166.0,6.0,15.0,1904.0,1962.0,2422.0,6.0,1.0,11.0,1.0,1.0,1.0,3,synthetic_train,
677.0,1.0,1.8,1.0,9.0,1.0,4.0,0.8,97.0,2.0,15.0,972.0,1000.0,2559.0,14.0,11.0,17.0,0.0,0.0,1.0,2,synthetic_train,
906.0,0.0,1.1,0.0,5.0,0.0,33.0,0.9,193.0,4.0,10.0,673.0,1781.0,891.0,14.0,14.0,12.0,0.0,0.0,0.0,0,synthetic_train,
1775.0,0.0,0.8,1.0,18.0,0.0,16.0,0.3,103.0,3.0,15.0,1950.0,577.0,719.0,12.0,18.0,17.0,0.0,1.0,0.0,1,synthetic_train,
1816.0,0.0,0.8,1.0,4.0,0.0,59.0,0.6,143.0,7.0,12.0,1428.0,1488.0,2708.0,19.0,6.0,3.0,0.0,1.0,1.0,2,synthetic_train,
1455.0,1.0,0.8,0.0,11.0,0.0,18.0,0.2,162.0,3.0,7.0,1555.0,1520.0,2014.0,17.0,10.0,3.0,0.0,1.0,0.0,1,synthetic_train,
684.0,1.0,2.1,0.0,8.0,1.0,14.0,1.0,183.0,4.0,7.0,358.0,1512.0,1248.0,5.0,9.0,9.0,0.0,0.0,1.0,0,synthetic_train,
682.0,1.0,1.4,1.0,7.0,1.0,2.0,0.3,192.0,4.0,10.0,1704.0,1131.0,1213.0,18.0,6.0,6.0,0.0,1.0,1.0,0,synthetic_train,
1217.0,1.0,1.0,0.0,16.0,1.0,10.0,0.8,152.0,7.0,6.0,1035.0,1535.0,402.0,5.0,12.0,2.0,0.0,0.0,0.0,0,synthetic_train,
1382.0,0.0,2.2,1.0,19.0,0.0,15.0,0.3,149.0,6.0,16.0,1516.0,1167.0,3452.0,12.0,10.0,6.0,0.0,0.0,0.0,3,synthetic_train,
548.0,0.0,2.2,0.0,0.0,0.0,16.0,0.7,130.0,7.0,3.0,1617.0,1389.0,3406.0,18.0,15.0,7.0,0.0,1.0,0.0,2,synthetic_train,
1529.0,0.0,1.8,1.0,9.0,0.0,48.0,0.7,148.0,4.0,1.0,207.0,1839.0,2331.0,19.0,0.0,19.0,0.0,1.0,0.0,1,synthetic_train,
1316.0,0.0,2.8,0.0,2.0,0.0,57.0,0.4,161.0,7.0,10.0,194.0,1507.0,1563.0,5.0,4.0,16.0,1.0,0.0,0.0,1,synthetic_train,
518.0,1.0,1.5,0.0,8.0,1.0,55.0,0.8,158.0,7.0,1.0,127.0,1605.0,1061.0,6.0,11.0,8.0,0.0,1.0,0.0,0,synthetic_train,
643.0,1.0,2.6,1.0,12.0,0.0,62.0,0.9,151.0,5.0,4.0,1260.0,1952.0,1406.0,8.0,10.0,20.0,0.0,1.0,1.0,1,synthetic_train,
1181.0,0.0,0.7,0.0,8.0,1.0,58.0,0.9,133.0,6.0,7.0,1794.0,828.0,3723.0,9.0,17.0,17.0,1.0,1.0,0.0,3,synthetic_train,
1583.0,1.0,2.3,1.0,6.0,0.0,30.0,0.4,103.0,8.0,0.0,59.0,1381.0,588.0,9.0,12.0,6.0,1.0,1.0,1.0,0,synthetic_train,
1738.0,1.0,3.0,0.0,6.0,1.0,26.0,0.8,86.0,7.0,4.0,271.0,1485.0,3336.0,11.0,0.0,11.0,0.0,0.0,0.0,3,synthetic_train,
1146.0,0.0,2.6,0.0,5.0,0.0,42.0,0.6,130.0,3.0,11.0,952.0,1542.0,1395.0,9.0,9.0,19.0,0.0,0.0,1.0,0,synthetic_train,
943.0,1.0,1.9,1.0,6.0,0.0,22.0,0.6,127.0,6.0,7.0,767.0,698.0,1248.0,13.0,16.0,10.0,0.0,1.0,0.0,0,synthetic_train,
1952.0,1.0,2.1,0.0,7.0,0.0,40.0,0.5,153.0,4.0,18.0,201.0,1639.0,3286.0,17.0,16.0,9.0,0.0,1.0,0.0,3,synthetic_train,
1187.0,1.0,1.4,0.0,13.0,1.0,64.0,0.6,188.0,2.0,1.0,1196.0,790.0,3853.0,13.0,15.0,19.0,1.0,0.0,1.0,3,synthetic_train,
973.0,1.0,2.2,1.0,1.0,1.0,14.0,0.2,164.0,3.0,15.0,1775.0,1113.0,3967.0,9.0,9.0,14.0,0.0,0.0,1.0,3,synthetic_train,
1163.0,0.0,2.4,1.0,0.0,1.0,50.0,0.5,177.0,8.0,12.0,415.0,1570.0,1258.0,13.0,2.0,10.0,0.0,1.0,0.0,0,synthetic_train,
518.0,1.0,3.0,1.0,10.0,1.0,60.0,0.3,149.0,8.0,13.0,5.0,894.0,2468.0,14.0,4.0,18.0,1.0,1.0,1.0,1,synthetic_train,
952.0,0.0,1.7,1.0,13.0,0.0,35.0,0.4,192.0,7.0,14.0,441.0,688.0,1351.0,18.0,16.0,16.0,1.0,0.0,1.0,0,synthetic_train,
1273.0,1.0,0.7,1.0,5.0,0.0,24.0,0.2,193.0,8.0,1.0,362.0,1512.0,980.0,19.0,6.0,8.0,0.0,0.0,1.0,0,synthetic_train,
1877.0,0.0,2.0,1.0,4.0,0.0,18.0,0.3,98.0,5.0,16.0,914.0,920.0,1700.0,9.0,14.0,10.0,1.0,1.0,1.0,2,synthetic_train,
1607.0,0.0,0.8,1.0,12.0,0.0,12.0,0.8,157.0,7.0,6.0,210.0,1738.0,489.0,18.0,0.0,2.0,0.0,0.0,1.0,0,synthetic_train,
1671.0,1.0,1.1,0.0,7.0,0.0,22.0,0.6,141.0,2.0,13.0,707.0,1846.0,872.0,17.0,9.0,3.0,1.0,0.0,1.0,0,synthetic_train,
1317.0,0.0,1.3,1.0,14.0,0.0,49.0,0.1,197.0,3.0,6.0,234.0,1024.0,2485.0,6.0,18.0,20.0,1.0,0.0,0.0,2,synthetic_train,
665.0,0.0,2.3,0.0,2.0,1.0,34.0,0.8,150.0,2.0,8.0,1326.0,1606.0,2827.0,13.0,4.0,3.0,1.0,0.0,1.0,3,synthetic_train,
1086.0,1.0,1.0,1.0,2.0,0.0,15.0,0.9,81.0,8.0,14.0,920.0,835.0,1268.0,7.0,0.0,17.0,0.0,1.0,1.0,0,synthetic_train,
1995.0,0.0,0.9,0.0,11.0,0.0,36.0,0.9,105.0,5.0,19.0,147.0,1893.0,2342.0,12.0,5.0,5.0,1.0,0.0,0.0,2,synthetic_train,
566.0,1.0,0.6,1.0,7.0,0.0,52.0,0.8,95.0,8.0,18.0,85.0,868.0,3117.0,5.0,1.0,12.0,0.0,0.0,0.0,2,synthetic_train,
1818.0,0.0,2.7,1.0,14.0,1.0,2.0,1.0,104.0,4.0,15.0,958.0,1821.0,3603.0,9.0,11.0,15.0,1.0,1.0,0.0,3,synthetic_train,
1526.0,0.0,2.2,1.0,10.0,1.0,3.0,0.6,91.0,4.0,11.0,1160.0,1679.0,2383.0,13.0,3.0,20.0,1.0,1.0,1.0,2,synthetic_train,
925.0,1.0,0.6,1.0,7.0,1.0,62.0,1.0,174.0,6.0,11.0,341.0,968.0,1157.0,9.0,4.0,9.0,1.0,1.0,1.0,0,synthetic_train,
1666.0,0.0,0.6,0.0,3.0,0.0,49.0,1.0,139.0,5.0,20.0,634.0,1735.0,2923.0,5.0,11.0,19.0,1.0,0.0,1.0,3,synthetic_train,
1755.0,0.0,1.9,0.0,3.0,0.0,38.0,0.4,161.0,3.0,4.0,1189.0,1447.0,893.0,10.0,6.0,10.0,0.0,1.0,1.0,1,synthetic_train,
564.0,1.0,1.2,0.0,15.0,0.0,59.0,0.9,200.0,3.0,20.0,923.0,1503.0,776.0,13.0,12.0,18.0,0.0,1.0,1.0,0,synthetic_train,
659.0,1.0,2.0,1.0,4.0,1.0,39.0,0.8,158.0,5.0,13.0,227.0,1067.0,1598.0,16.0,17.0,3.0,1.0,1.0,0.0,0,synthetic_train,
1498.0,0.0,1.6,1.0,10.0,0.0,34.0,0.8,137.0,1.0,12.0,767.0,850.0,1486.0,7.0,17.0,7.0,1.0,0.0,1.0,1,synthetic_train,
1998.0,1.0,2.8,0.0,16.0,0.0,15.0,0.9,112.0,2.0,12.0,387.0,1544.0,802.0,12.0,13.0,13.0,1.0,0.0,0.0,1,synthetic_train,
535.0,1.0,1.2,0.0,17.0,0.0,53.0,0.4,171.0,1.0,17.0,1817.0,578.0,452.0,7.0,18.0,15.0,1.0,1.0,1.0,0,synthetic_train,
1498.0,1.0,2.2,0.0,5.0,0.0,50.0,0.5,141.0,2.0,14.0,1576.0,1022.0,3797.0,7.0,13.0,17.0,1.0,0.0,1.0,3,synthetic_train,
704.0,0.0,0.6,1.0,2.0,0.0,20.0,0.7,171.0,2.0,1.0,611.0,712.0,2791.0,6.0,1.0,8.0,0.0,0.0,0.0,1,synthetic_train,
1475.0,1.0,2.9,0.0,15.0,1.0,48.0,0.8,82.0,1.0,16.0,461.0,501.0,2941.0,16.0,18.0,13.0,0.0,0.0,1.0,3,synthetic_train,
1434.0,1.0,3.0,1.0,13.0,1.0,47.0,0.9,99.0,1.0,15.0,264.0,511.0,504.0,18.0,10.0,13.0,0.0,1.0,1.0,0,synthetic_train,
635.0,1.0,2.3,1.0,6.0,0.0,7.0,0.9,95.0,7.0,19.0,1445.0,640.0,3236.0,14.0,0.0,20.0,0.0,0.0,1.0,2,synthetic_train,
1521.0,0.0,1.7,0.0,11.0,0.0,12.0,0.7,162.0,2.0,19.0,1800.0,1908.0,1620.0,10.0,11.0,4.0,0.0,0.0,0.0,2,synthetic_train,
1845.0,1.0,1.0,0.0,3.0,1.0,39.0,1.0,142.0,5.0,19.0,535.0,1655.0,3055.0,19.0,4.0,2.0,1.0,1.0,1.0,2,synthetic_train,
1795.0,1.0,2.5,1.0,14.0,1.0,41.0,0.3,118.0,1.0,0.0,1254.0,1983.0,2091.0,12.0,10.0,12.0,0.0,1.0,0.0,2,synthetic_train,
543.0,0.0,2.3,0.0,14.0,1.0,43.0,1.0,117.0,8.0,13.0,460.0,625.0,1164.0,12.0,12.0,2.0,0.0,0.0,1.0,0,synthetic_train,
868.0,1.0,1.1,1.0,5.0,1.0,25.0,0.2,153.0,2.0,19.0,1798.0,1995.0,1237.0,14.0,0.0,5.0,1.0,1.0,1.0,1,synthetic_train,
861.0,1.0,1.6,1.0,9.0,0.0,54.0,0.6,196.0,6.0,20.0,586.0,1398.0,782.0,14.0,8.0,11.0,1.0,1.0,1.0,0,synthetic_train,
1179.0,0.0,1.7,1.0,6.0,0.0,30.0,0.2,200.0,6.0,11.0,188.0,1690.0,3361.0,12.0,1.0,7.0,0.0,0.0,0.0,2,synthetic_train,
714.0,1.0,2.6,1.0,0.0,0.0,14.0,0.6,137.0,7.0,19.0,1727.0,1785.0,1863.0,12.0,2.0,7.0,0.0,1.0,1.0,1,synthetic_train,
1781.0,0.0,2.2,1.0,2.0,0.0,9.0,0.5,161.0,6.0,18.0,1854.0,892.0,3175.0,9.0,4.0,8.0,1.0,0.0,0.0,3,synthetic_train,
1665.0,1.0,2.1,0.0,19.0,0.0,57.0,0.2,90.0,5.0,0.0,778.0,1610.0,3359.0,15.0,14.0,15.0,0.0,1.0,1.0,3,synthetic_train,
1712.0,1.0,2.1,0.0,9.0,0.0,46.0,0.7,194.0,7.0,18.0,1779.0,1470.0,881.0,15.0,7.0,8.0,1.0,0.0,0.0,2,synthetic_train,
797.0,1.0,1.2,0.0,2.0,1.0,31.0,0.8,82.0,7.0,13.0,478.0,1119.0,1493.0,11.0,0.0,17.0,0.0,0.0,0.0,0,synthetic_train,
521.0,0.0,1.4,1.0,0.0,1.0,15.0,0.3,121.0,4.0,12.0,531.0,1237.0,720.0,15.0,14.0,5.0,0.0,0.0,0.0,0,synthetic_train,
1865.0,1.0,0.6,1.0,7.0,1.0,8.0,0.7,167.0,8.0,3.0,1052.0,812.0,291.0,7.0,10.0,3.0,1.0,1.0,1.0,0,synthetic_train,
933.0,0.0,2.5,0.0,19.0,0.0,11.0,0.3,197.0,8.0,19.0,1177.0,777.0,3948.0,11.0,2.0,5.0,0.0,1.0,0.0,3,synthetic_train,
1484.0,1.0,1.6,0.0,7.0,0.0,8.0,0.2,100.0,6.0,6.0,756.0,1882.0,2726.0,19.0,10.0,19.0,1.0,1.0,1.0,3,synthetic_train,
1864.0,1.0,1.6,1.0,19.0,1.0,35.0,0.2,159.0,8.0,8.0,1568.0,1596.0,1946.0,16.0,4.0,7.0,1.0,1.0,1.0,2,synthetic_train,
554.0,0.0,1.1,0.0,9.0,1.0,14.0,0.6,102.0,1.0,6.0,1549.0,1349.0,1004.0,15.0,12.0,2.0,1.0,1.0,1.0,0,synthetic_train,
508.0,0.0,1.0,1.0,15.0,1.0,10.0,0.8,86.0,5.0,20.0,237.0,1540.0,2467.0,17.0,18.0,7.0,1.0,0.0,0.0,1,synthetic_train,
508.0,0.0,2.0,1.0,15.0,1.0,19.0,0.6,131.0,6.0,10.0,1942.0,1107.0,2287.0,14.0,5.0,15.0,1.0,1.0,0.0,2,synthetic_train,
734.0,1.0,1.1,0.0,0.0,0.0,46.0,0.8,149.0,8.0,2.0,312.0,874.0,1090.0,14.0,14.0,8.0,1.0,1.0,0.0,0,synthetic_train,
